o-date,o-teaser__tag,o-teaser__tag href,js-teaser-heading-link,js-teaser-heading-link href,js-teaser-standfirst-link,js-teaser-standfirst-link href,save-button-with-icon-copy,o-teaser__image-container href,o-teaser__tag-prefix
July 16 2020,European Central Bank,https://www.ft.com/stream/60da3242-e372-44d6-8b46-b497ef106d88,Lagarde warns of threats to recovery as ECB leaves policy on hold,https://www.ft.com/content/c671e795-138a-4f45-a40f-012f5bbc4ccc,No change in rates or scale of bond-buying as economic outlook tentatively brightens,https://www.ft.com/content/c671e795-138a-4f45-a40f-012f5bbc4ccc,Save,https://www.ft.com/content/c671e795-138a-4f45-a40f-012f5bbc4ccc,
July 16 2020,US employment,https://www.ft.com/stream/b63f8268-c2c7-4cc7-ad09-f924e8de2862,Consumer spending and homebuilder confidence point to US recovery,https://www.ft.com/content/6c1d06f2-b491-4dff-857e-0611fbd9471e,"Retail sales climb 7.5% as Americans return to work, but reversal of reopening threatens progress",https://www.ft.com/content/6c1d06f2-b491-4dff-857e-0611fbd9471e,Save,https://www.ft.com/content/6c1d06f2-b491-4dff-857e-0611fbd9471e,
July 16 2020,FirstFT,https://www.ft.com/firstft,FirstFT: Today’s top stories,https://www.ft.com/content/28bcb04d-1a3f-4435-9ce2-47292e6bf593,Your daily briefing on the news,https://www.ft.com/content/28bcb04d-1a3f-4435-9ce2-47292e6bf593,Save,https://www.ft.com/content/28bcb04d-1a3f-4435-9ce2-47292e6bf593,
July 16 2020,Trade Secrets,https://www.ft.com/trade-secrets,"Five Eyes, 5G and America’s self-sabotaging trade wars",https://www.ft.com/content/f0f782c4-bd3f-4c0f-83c1-4629a2c295dc,Pushing out Huawei doesn’t come cheap: the main alternatives are more expensive in the west,https://www.ft.com/content/f0f782c4-bd3f-4c0f-83c1-4629a2c295dc,Save,https://www.ft.com/content/f0f782c4-bd3f-4c0f-83c1-4629a2c295dc,
July 16 2020,Chinese economy,https://www.ft.com/chinese-economy,Chinese GDP grows 3.2% in second quarter,https://www.ft.com/content/4a0f9dca-b48c-453f-bfc1-2c6c8b55682a,Mainland stocks fall almost 5% in biggest one-day drop since February,https://www.ft.com/content/4a0f9dca-b48c-453f-bfc1-2c6c8b55682a,Save,https://www.ft.com/content/4a0f9dca-b48c-453f-bfc1-2c6c8b55682a,
July 16 2020,Yi Gang,https://www.ft.com/stream/4e72d0aa-6a1b-358e-8239-1c504bf184a8,The IMF should turn to special drawing rights in its Covid-19 response,https://www.ft.com/content/e7efef20-3960-46e7-922b-112dba8f2def,An issue of SDRs would help developing countries inadequately covered by current financial safety nets,https://www.ft.com/content/e7efef20-3960-46e7-922b-112dba8f2def,Save,https://www.ft.com/content/e7efef20-3960-46e7-922b-112dba8f2def,
July 16 2020,UK employment,https://www.ft.com/uk-employment,"UK sheds 650,000 jobs during coronavirus lockdown",https://www.ft.com/content/b04525c5-4d21-4d73-90b2-c6ba42fb4de1,Workers’ earnings drop for first time in 6 years despite stimulus programme,https://www.ft.com/content/b04525c5-4d21-4d73-90b2-c6ba42fb4de1,Save,https://www.ft.com/content/b04525c5-4d21-4d73-90b2-c6ba42fb4de1,
July 16 2020,Jamil Anderlini,https://www.ft.com/jamil-anderlini,"Behind the recovery, China’s economy is wobbling",https://www.ft.com/content/ef2ac2d3-6389-4ac6-8608-90dbc3e68465,Beijing is using the same old tools to revive an economy pummelled by coronavirus,https://www.ft.com/content/ef2ac2d3-6389-4ac6-8608-90dbc3e68465,Save,https://www.ft.com/content/ef2ac2d3-6389-4ac6-8608-90dbc3e68465,Instant Insight
July 16 2020,Europe Express,https://www.ft.com/europe-express,ECB’s Lagarde set to flag continued stimulus as crisis rages,https://www.ft.com/content/2808d54f-4405-4891-b194-6c41d4d2c546,Central bank chief set to signal ECB is a long way from scaling back bond-buying,https://www.ft.com/content/2808d54f-4405-4891-b194-6c41d4d2c546,Save,https://www.ft.com/content/2808d54f-4405-4891-b194-6c41d4d2c546,
July 16 2020,US foreign policy,https://www.ft.com/stream/ab55ad88-5ddf-463b-b757-f8fc08f681a4,White House to impose visa restrictions on Huawei workers,https://www.ft.com/content/e53c3495-8c38-4a25-b350-1208e79eff93,Travel ban represents the latest escalation in Washington’s dispute with Beijing,https://www.ft.com/content/e53c3495-8c38-4a25-b350-1208e79eff93,Save,https://www.ft.com/content/e53c3495-8c38-4a25-b350-1208e79eff93,
July 16 2020,Capital markets,https://www.ft.com/capital-markets,US fund managers seek to safeguard portfolios against inflation,https://www.ft.com/content/c6f74b02-ec9a-4272-b78f-02ccc7713b56,Investors have poured money into US Treasury inflation-protected securities,https://www.ft.com/content/c6f74b02-ec9a-4272-b78f-02ccc7713b56,Save,https://www.ft.com/content/c6f74b02-ec9a-4272-b78f-02ccc7713b56,
July 15 2020,Gillian Tett,https://www.ft.com/gillian-tett,The US is having a bank-shaped recovery,https://www.ft.com/content/26173096-7fe8-47e4-abeb-feafa3432901,Shorthand symbol suggests economy’s direction and highlights power of Federal Reserve,https://www.ft.com/content/26173096-7fe8-47e4-abeb-feafa3432901,Save,https://www.ft.com/content/26173096-7fe8-47e4-abeb-feafa3432901,
July 15 2020,Coronavirus pandemic,https://www.ft.com/coronavirus,"Coronavirus: US reports more than 65,000 new cases — as it happened",https://www.ft.com/content/0066b252-377e-347e-ab76-cc4a93441b0a,,,Save,https://www.ft.com/content/0066b252-377e-347e-ab76-cc4a93441b0a,
July 15 2020,Macroeconomics,https://www.ft.com/macroeconomics,"You say high inflation, I say show me the currency devaluation",https://www.ft.com/content/015508cf-9001-4650-a9ad-7516769e2f47,Fear overs inflation don’t add up when we look back through the annals of time.,https://www.ft.com/content/015508cf-9001-4650-a9ad-7516769e2f47,Save,https://www.ft.com/content/015508cf-9001-4650-a9ad-7516769e2f47,FT Alphaville
July 15 2020,Janan Ganesh,https://www.ft.com/janan-ganesh,America’s eerie lack of debate about China,https://www.ft.com/content/9b7e64c9-c7c4-47b7-b038-f728bfd23e28,The US is entering an open-ended conflict without much dissent,https://www.ft.com/content/9b7e64c9-c7c4-47b7-b038-f728bfd23e28,Save,https://www.ft.com/content/9b7e64c9-c7c4-47b7-b038-f728bfd23e28,
July 15 2020,FirstFT,https://www.ft.com/firstft,FirstFT: Today’s top stories,https://www.ft.com/content/ad2d7ed9-03a2-4522-bf7a-8312c4cf79e7,Your daily briefing on the news,https://www.ft.com/content/ad2d7ed9-03a2-4522-bf7a-8312c4cf79e7,Save,https://www.ft.com/content/ad2d7ed9-03a2-4522-bf7a-8312c4cf79e7,
July 15 2020,UK inflation,https://www.ft.com/stream/77b28b2b-7a5c-4103-a86f-9af8ba039296,UK inflation rate inches up in June as economy reopens,https://www.ft.com/content/0da9d6a6-f8a5-4e7d-94fc-25d83fc01866,Unexpected upward move suggests price rise pressures will not ease as quickly as forecast,https://www.ft.com/content/0da9d6a6-f8a5-4e7d-94fc-25d83fc01866,Save,https://www.ft.com/content/0da9d6a6-f8a5-4e7d-94fc-25d83fc01866,
July 15 2020,The Big Read,https://www.ft.com/the-big-read,Spain looks for jobs boost from EU pandemic recovery package,https://www.ft.com/content/e9280a42-0f67-4388-ac88-ef8b1a85afe9,"Madrid fears a repeat of the surge in unemployment a decade ago, but hopes €80bn of recovery funds will help",https://www.ft.com/content/e9280a42-0f67-4388-ac88-ef8b1a85afe9,Save,https://www.ft.com/content/e9280a42-0f67-4388-ac88-ef8b1a85afe9,News in-depth
July 14 2020,Telecoms,https://www.ft.com/companies/telecoms,UK orders ban of new Huawei equipment from end of year,https://www.ft.com/content/997da795-e088-467e-aa54-74f76c321a75,Boris Johnson’s government says existing kit must also be stripped from 5G networks by 2027,https://www.ft.com/content/997da795-e088-467e-aa54-74f76c321a75,Save,https://www.ft.com/content/997da795-e088-467e-aa54-74f76c321a75,
July 14 2020,Chinese economy,https://www.ft.com/chinese-economy,Doubts cloud China’s post-coronavirus recovery,https://www.ft.com/content/ce77bf91-be77-4d9f-94f8-16edcbf039ee,Return to growth expected in Q2 but questions remain about health of economy,https://www.ft.com/content/ce77bf91-be77-4d9f-94f8-16edcbf039ee,Save,https://www.ft.com/content/ce77bf91-be77-4d9f-94f8-16edcbf039ee,
July 14 2020,Wildlife trade,https://www.ft.com/wildlife-trade,Prince William to call for renewed urgency on illegal wildlife trade,https://www.ft.com/content/d5c9157f-6aeb-4321-8316-04af621be251,Duke of Cambridge to say there has never been such a strong ‘global incentive’ to tackle the problem,https://www.ft.com/content/d5c9157f-6aeb-4321-8316-04af621be251,Save,https://www.ft.com/content/d5c9157f-6aeb-4321-8316-04af621be251,
July 14 2020,Coronavirus pandemic,https://www.ft.com/coronavirus,"Coronavirus: Texas record sends new US cases above 60,000 — as it happened",https://www.ft.com/content/1bf7ed37-a34b-3367-a9f0-6a96a1b6c839,,,Save,https://www.ft.com/content/1bf7ed37-a34b-3367-a9f0-6a96a1b6c839,
July 14 2020,UK foreign policy,https://www.ft.com/stream/7500a708-8d41-411f-a659-1337a1c91260,Boris Johnson tries to find path through US-China cold war,https://www.ft.com/content/dcac04b9-aa51-43b4-b18c-543c38b24f92,UK decision on telecoms group Huawei sparks fears of escalation in tensions with Beijing,https://www.ft.com/content/dcac04b9-aa51-43b4-b18c-543c38b24f92,Save,https://www.ft.com/content/dcac04b9-aa51-43b4-b18c-543c38b24f92,News in-depth
July 14 2020,Martin Wolf,https://www.ft.com/martin-wolf,Covid has exposed society’s dysfunctions,https://www.ft.com/content/e3db59e8-8fda-45ed-a99e-f4385168f58a,"If we wish to avoid a political breakdown we should not seek to suppress markets, but instead temper their gales",https://www.ft.com/content/e3db59e8-8fda-45ed-a99e-f4385168f58a,Save,https://www.ft.com/content/e3db59e8-8fda-45ed-a99e-f4385168f58a,
July 14 2020,UK business & economy,https://www.ft.com/uk-business-economy,"Tax rises of £60bn needed to stabilise finances, says watchdog",https://www.ft.com/content/a3ba1acc-5cf7-42de-86dc-176285af7715,OBR warns that coronavirus could raise government borrowing to peacetime UK record of £370bn this year,https://www.ft.com/content/a3ba1acc-5cf7-42de-86dc-176285af7715,Save,https://www.ft.com/content/a3ba1acc-5cf7-42de-86dc-176285af7715,
July 14 2020,Eurozone economy,https://www.ft.com/stream/248d873c-6689-4764-bede-cab061889217,Eurozone banks warn of business lending crunch,https://www.ft.com/content/861213f0-a794-4cc5-9008-b468cacb19cf,Companies’ demand for loans hits record high but lenders anticipate decline in credit,https://www.ft.com/content/861213f0-a794-4cc5-9008-b468cacb19cf,Save,https://www.ft.com/content/861213f0-a794-4cc5-9008-b468cacb19cf,
July 14 2020,Trade Secrets,https://www.ft.com/trade-secrets,Japan is taking hard-headed approach to UK trade talks,https://www.ft.com/content/5491d1f4-99b0-48ac-85d4-7a2f651d5d54,"Tokyo looks to secure extra tariff cuts from Britain, above and beyond those in its deal with EU",https://www.ft.com/content/5491d1f4-99b0-48ac-85d4-7a2f651d5d54,Save,https://www.ft.com/content/5491d1f4-99b0-48ac-85d4-7a2f651d5d54,
July 14 2020,FirstFT,https://www.ft.com/firstft,FirstFT: Today’s top stories,https://www.ft.com/content/e3fcb721-c373-4a4f-964c-ca52e20ceced,Your daily briefing on the news,https://www.ft.com/content/e3fcb721-c373-4a4f-964c-ca52e20ceced,Save,https://www.ft.com/content/e3fcb721-c373-4a4f-964c-ca52e20ceced,
July 14 2020,UK business & economy,https://www.ft.com/uk-business-economy,UK economic output rises 1.8% in May after historic April plunge,https://www.ft.com/content/da302766-b939-46ea-b11c-0f69510b0e2e,‘Disappointing’ rebound in GDP was much weaker than the 5.5 per cent forecast by economists,https://www.ft.com/content/da302766-b939-46ea-b11c-0f69510b0e2e,Save,https://www.ft.com/content/da302766-b939-46ea-b11c-0f69510b0e2e,
July 14 2020,Europe Express,https://www.ft.com/europe-express,Macron relaunches presidency in Bastille Day pitch,https://www.ft.com/content/6c55a677-f08a-4254-b2d9-bbd7029117c2,French president wants to shield economy through possible pandemic second wave while also starting long-term repairs,https://www.ft.com/content/6c55a677-f08a-4254-b2d9-bbd7029117c2,Save,https://www.ft.com/content/6c55a677-f08a-4254-b2d9-bbd7029117c2,
July 14 2020,Singapore,https://www.ft.com/singapore,Singapore GDP shrinks a record 41.2% in second quarter,https://www.ft.com/content/35acd3e5-864f-4086-ba88-6343c709a14d,Coronavirus pushes city-state into recession for first time since global financial crisis,https://www.ft.com/content/35acd3e5-864f-4086-ba88-6343c709a14d,Save,https://www.ft.com/content/35acd3e5-864f-4086-ba88-6343c709a14d,
July 14 2020,The Big Read,https://www.ft.com/the-big-read,UK-China relations: from ‘golden era’ to the deep freeze,https://www.ft.com/content/804175d0-8b47-4427-9853-2aded76f48e4,"Bilateral ties have been deteriorating, but a rejection of Huawei by Britain would mark a new low",https://www.ft.com/content/804175d0-8b47-4427-9853-2aded76f48e4,Save,https://www.ft.com/content/804175d0-8b47-4427-9853-2aded76f48e4,News in-depth
July 14 2020,Inside Wirecard,https://www.ft.com/content/bb22e179-cf1b-42d8-8d55-969bb177013c,McKinsey warned Wirecard a year ago to take action on controls,https://www.ft.com/content/bfa1cafc-d8fa-4745-adef-ed99e88cb78f,Management board later passed over consultancy for compliance work in favour of PwC,https://www.ft.com/content/bfa1cafc-d8fa-4745-adef-ed99e88cb78f,Save,https://www.ft.com/content/bfa1cafc-d8fa-4745-adef-ed99e88cb78f,FT Investigations
July 14 2020,Mining,https://www.ft.com/companies/mining,Reform mining tax systems to rebuild post-pandemic public finances,https://www.ft.com/content/75bd4a79-f622-4f79-8dbf-ab22db19292a,Governments facing dwindling public coffers need to address deficiencies in resource tax policies,https://www.ft.com/content/75bd4a79-f622-4f79-8dbf-ab22db19292a,Save,https://www.ft.com/content/75bd4a79-f622-4f79-8dbf-ab22db19292a,The Commodities Note
July 13 2020,Mohamed El-Erian,https://www.ft.com/mohamed-el-erian,Investors must prepare portfolios for Covid-19 debt crunch,https://www.ft.com/content/fcfa2827-35c7-47fb-b5c1-c97f8c841a56,"The recovery value of assets will soon come to the fore, demanding closer scrutiny",https://www.ft.com/content/fcfa2827-35c7-47fb-b5c1-c97f8c841a56,Save,https://www.ft.com/content/fcfa2827-35c7-47fb-b5c1-c97f8c841a56,Markets Insight
July 13 2020,US Dollar,https://www.ft.com/us-dollar,"Mounting risks in US will weigh on the dollar, analysts predict",https://www.ft.com/content/e6352387-5704-4e44-9b79-22ae87039e59,"Aggressive monetary policy, combined with political risks, point to a weaker currency",https://www.ft.com/content/e6352387-5704-4e44-9b79-22ae87039e59,Save,https://www.ft.com/content/e6352387-5704-4e44-9b79-22ae87039e59,News in-depth
July 13 2020,Brexit,https://www.ft.com/brexit,British business faces £7bn red tape bill under Brexit border plan,https://www.ft.com/content/fbc6f191-6d69-4dcb-b374-0fa6e48a9a1e,"Government’s ‘new start’ will generate 215m customs declarations a year and need 50,000 extra customs agents",https://www.ft.com/content/fbc6f191-6d69-4dcb-b374-0fa6e48a9a1e,Save,https://www.ft.com/content/fbc6f191-6d69-4dcb-b374-0fa6e48a9a1e,
July 13 2020,US foreign policy,https://www.ft.com/stream/ab55ad88-5ddf-463b-b757-f8fc08f681a4,US hardens stance against China’s claims in South China Sea,https://www.ft.com/content/5d9c5dd4-5af4-4f03-8794-dffa8988fb8a,Pompeo accuses Beijing of bullying in campaign to control maritime territory,https://www.ft.com/content/5d9c5dd4-5af4-4f03-8794-dffa8988fb8a,Save,https://www.ft.com/content/5d9c5dd4-5af4-4f03-8794-dffa8988fb8a,
July 13 2020,Coronavirus pandemic,https://www.ft.com/coronavirus,Coronavirus: New US cases and deaths retreat from recent highs —  as it happened,https://www.ft.com/content/75fd8b90-a3e0-36e6-9ec2-7297fdd7fc00,,,Save,https://www.ft.com/content/75fd8b90-a3e0-36e6-9ec2-7297fdd7fc00,
July 13 2020,Chinese politics & policy,https://www.ft.com/chinese-politics-policy,China imposes sanctions on US lawmakers in retaliation for Xinjiang measures,https://www.ft.com/content/4674a6b6-cb67-44c5-9360-b2a4b9cffbbe,Senators Marco Rubio and Ted Cruz among US officials targeted by Beijing,https://www.ft.com/content/4674a6b6-cb67-44c5-9360-b2a4b9cffbbe,Save,https://www.ft.com/content/4674a6b6-cb67-44c5-9360-b2a4b9cffbbe,
July 13 2020,Brexit,https://www.ft.com/brexit,UK’s border plan leaves business still searching for answers,https://www.ft.com/content/89ec6d3c-a5c3-4ca7-9a14-3e398a922d4e,Blueprint sets out how traders will manage imports and exports with EU after transition,https://www.ft.com/content/89ec6d3c-a5c3-4ca7-9a14-3e398a922d4e,Save,https://www.ft.com/content/89ec6d3c-a5c3-4ca7-9a14-3e398a922d4e,Explainer
July 13 2020,Barclays PLC,https://www.ft.com/stream/d3d4ba02-485f-467a-87f5-52536f70a57c,Roger Jenkins received £50m exit payout from Barclays,https://www.ft.com/content/6b74f612-3a62-4c7a-9ede-9833876d21d2,Former chairman of bank’s Middle Eastern business continues giving evidence to High Court,https://www.ft.com/content/6b74f612-3a62-4c7a-9ede-9833876d21d2,Save,https://www.ft.com/content/6b74f612-3a62-4c7a-9ede-9833876d21d2,
July 13 2020,,,Inflation: baskets of plenty,https://www.ft.com/content/123145e8-bb26-4c0a-a73a-079404ad44f6,Indices of price movements are imperfect metrics at the best of times,https://www.ft.com/content/123145e8-bb26-4c0a-a73a-079404ad44f6,Save,https://www.ft.com/content/123145e8-bb26-4c0a-a73a-079404ad44f6,Lex
