date,group,Class,ClassID,title,URL
September 2 2021,Renaissance Technologies,Fintech,0,Founder Jim Simons will pay additional $670m in largest tax settlement in US history,https://www.ft.com/content/8cef8c70-5d02-4762-9100-2d92d0c761a0
September 2 2021,Natural disasters,Fintech,0,Remnants of Hurricane Ida dump record-breaking amount of rain on New York City,https://www.ft.com/content/b0b43100-8f5f-4b75-bf25-24ab6c8b6b38
September 2 2021,Ireland,Fintech,0,"Government will allocate €4bn annually to build 300,000 homes by end of the decade",https://www.ft.com/content/ea4cf916-c5c1-4f5c-8fce-59792aed8162
September 2 2021,JPMorgan Chase & Co,Fintech,0,US bank reaches agreement without admitting guilt after allegedly helping executives at Wendel avoid tax,https://www.ft.com/content/0b845a1c-0b73-400f-93c5-b3d3d08ffe08
September 2 2021,Financial services,Fintech,0,City state’s central bank says crypto exchange may have breached local regulation,https://www.ft.com/content/2045defe-545d-4e78-a303-cf1d4080839d
September 2 2021,Digital currencies,Fintech,0,The problem for central banks and private institutions alike is that the emerging technology may impose an infrastructure of its own,https://www.ft.com/content/ac8c3b93-28eb-4301-a37c-d2acdde3fcae
September 2 2021,Biotech,Fintech,0,Shares in Sobi soar past bid price signalling investors expect counter-offer,https://www.ft.com/content/2df1e2c5-5b46-499b-94d5-3374525986ae
September 2 2021,Nomura Holdings Inc,Fintech,0,Financial group’s ban on smoking during working hours should worry Japan Tobacco,https://www.ft.com/content/6b08568f-49f8-418b-a670-17ad419aacd4
September 2 2021,CMC Markets PLC,Fintech,0,Spread betting and online trading group benefited from market volatility earlier in the pandemic,https://www.ft.com/content/6f58b6b9-b22d-4f7e-ac7d-604d59319ff0
September 2 2021,Barratt Developments PLC,Fintech,0,Reservation rates at UK housebuilder have slowed compared with post-lockdown boom,https://www.ft.com/content/73be7ba8-5944-423f-abf5-e811f82ebc6a
September 2 2021,UK financial regulation,Fintech,0,"It’s time to regenerate the UK’s fight against financial crime, argues RUSI’s Tom Keatinge.",https://www.ft.com/content/7ece4a22-29b7-4539-bf79-2cb3b6cc4add
September 2 2021,Savings,Fintech,0,Savers can get best rates in more than 15 months if they switch now,https://www.ft.com/content/5db8483e-18b3-418a-bf7b-d96dc534f4b1
September 2 2021,Lucy Warwick-Ching,Fintech,0,HM Revenue & Customs’ latest guidance says it will refund the money before checking eligibility,https://www.ft.com/content/5f10f2b3-4500-4f55-82f0-1d74c910478e
September 2 2021,FT News Briefing podcast,Fintech,0,The Google-owned website has attracted millions of new paying users,https://www.ft.com/content/b64fdde1-152e-41e7-b438-2901c015107f
September 1 2021,Deutsche Borse AG,Fintech,0,Increase of companies in blue-chip index is welcomed but some want operator Deutsche Börse to reform further,https://www.ft.com/content/297a35a8-df37-4091-a283-1914cdbd3e8a
September 1 2021,Stephen Foley,Fintech,0,An exposé provides a how-to guide for the aspirationally wealthy across America,https://www.ft.com/content/2a747b37-1d91-4127-bb01-bf525c996293
September 1 2021,Executive Pay,Fintech,0,Big asset managers took tougher stance at AGMs this year as patience shown during pandemic ran out,https://www.ft.com/content/7807bdd6-3590-4855-9532-7c31ca06848d
September 1 2021,Latest news on ETFs,Fintech,0,Transparency ETF will mark a departure from her previous focus on innovation,https://www.ft.com/content/9d420854-dc60-4cc1-bff1-bbb35104eb01
September 1 2021,Bank of England,Fintech,0,ECB and Goldman Sachs veteran Huw Pill known for orthodox thinking on monetary policy,https://www.ft.com/content/63237e32-3149-4009-a6db-bf9e7db4c11e
September 1 2021,Canadian National Railway Co,Fintech,0,Chris Hohn says group misjudged US regulator’s review of $34bn bid for Kansas City Southern,https://www.ft.com/content/5e4b10ce-5769-4206-a6e0-dfb3cbb3a357
September 1 2021,Coronavirus economic impact,Fintech,0,Nationwide says 2.1% monthly rise is second largest in 15 years,https://www.ft.com/content/94efc3d2-3ba5-4c66-a96e-39440552c670
September 1 2021,UK Infrastructure Bank,Fintech,0,State lender will seek to channel billions of pounds into projects as part of government’s ‘levelling up’ agenda,https://www.ft.com/content/0805f0df-d75b-48e0-bfe5-966c61067895
September 1 2021,KPMG UK,Fintech,0,Financial Reporting Council makes formal complaint against accounting firm,https://www.ft.com/content/bdb7ab3c-12be-4641-99d4-31b80dc96283
September 1 2021,Unhedged,Fintech,0,"If PE doesn’t beat stocks, why bother?",https://www.ft.com/content/c7c17c36-6046-415e-adad-68da72a96e1c
September 1 2021,Latest news on ETFs,Fintech,0,Move paves the way for implementation of cross-border ETF link between the two countries,https://www.ft.com/content/28602592-f6a6-4d99-ab57-33fca8caca9c
September 1 2021,The Big Read,Fintech,0,"Pandemic has left thousands of small businesses struggling to pay debts, threatening an economic success story",https://www.ft.com/content/0ea25486-5b47-4a07-8d63-34e8d0dec208
September 1 2021,Cryptocurrencies,Fintech,0,Gary Gensler warns $2tn industry is too big to exist outside of ‘public policy framework’,https://www.ft.com/content/fb126d79-2e60-4002-8aba-b08887fca609
September 1 2021,Richard Milne,Fintech,0,Questions over mandate of the world’s largest sovereign wealth fund spice up national elections,https://www.ft.com/content/8574bd97-86e2-4665-9192-93dfde877d52
September 1 2021,H2O Asset Management,Fintech,0,"Auditor could not collect enough data on funds, all of which had exposure to Windhorst-linked securities",https://www.ft.com/content/f6d1ea89-daf8-4ac0-abd9-25ca9201bd74
August 31 2021,Vienna as a Financial Centre,Fintech,0,"Austrian banks are flourishing and regional growth is set to outpace the EU average, but structural challenges remain",https://www.ft.com/content/1f50584b-7656-4036-809a-f654fdc08c91
August 31 2021,Vienna as a Financial Centre,Fintech,0,Why Bernd Spalt is betting on the central and eastern region to be a frontrunner in Europe’s race to recovery,https://www.ft.com/content/8068587f-f298-4684-8897-072b5fbc6952
August 31 2021,Vienna as a Financial Centre,Fintech,0,"Lenders are emerging in a strong position post-Covid, with smaller but firmer footings in central and eastern Europe",https://www.ft.com/content/332e649b-35bd-4d60-98e0-1892bec6d831
August 31 2021,Vienna as a Financial Centre,Fintech,0,Austrian lenders face pressure to tackle corruption after a series of money laundering allegations,https://www.ft.com/content/cca24b53-379b-4553-baa4-e8bbe53f8b25
August 31 2021,Vienna as a Financial Centre,Fintech,0,"A growing ecosystem is attracting international investment, though local funding sources are limited",https://www.ft.com/content/dd44730d-43f7-431b-95ab-06754c9f504f
August 31 2021,FT Wealth: September 2021,Fintech,0,Wealthy individuals see rich potential in the industry underpinning blockchain,https://www.ft.com/content/c318f7e3-8c00-45d4-87d6-ea5599d3769e
August 31 2021,FT Wealth: September 2021,Fintech,0,Demand for luxury properties has narrowed to those that suit lockdown conditions,https://www.ft.com/content/898521e6-e51d-47b3-8612-598c5156f086
August 31 2021,Insurance,Fintech,0,Merger failure loosens middlemen’s ‘chokehold’ as Biden administration hails tough antitrust policy,https://www.ft.com/content/2921514c-9fb5-4082-8780-cde316619e4f
August 31 2021,US economy,Fintech,0,Low inventory and strong demand drove 18.6% annual increase in S&P index,https://www.ft.com/content/d22df01c-c153-4ee6-8a94-d247a145d60e
August 31 2021,The editorial board,Fintech,0,Regulators’ ability to tackle the cryptosphere is limited,https://www.ft.com/content/2ab3684a-75e1-4210-b322-534acbfa80f4
August 31 2021,Prosus,Fintech,0,Acquisition will allow Naspers’ investment arm to expand client bases at both ends of transactions,https://www.ft.com/content/3c1c078c-1d97-4532-a8e8-98d20795ac78
August 31 2021,Evergrande Real Estate Group,Fintech,0,Company cuts debt to roughly $89bn but says idle building projects threaten liquidity,https://www.ft.com/content/e870dd10-223c-411e-9e72-53c3b8e609b6
August 31 2021,ESG investing,Fintech,0,Doing good is big business but asset managers need to up their game,https://www.ft.com/content/885b1c15-d64c-41b5-a203-f4b6dd5847e2
August 31 2021,Prosus,Fintech,0,PayU business to merge with India’s oldest digital payments company after all-cash deal,https://www.ft.com/content/8170ccb1-686c-44b3-b15b-d0feab3c4f17
August 31 2021,ESG investing,Fintech,0,Poor data and conflicting standards on ESG open up asset managers to potential claims misleading clients,https://www.ft.com/content/a3d6a8d1-0800-41c9-ab92-c0d9fce1f6e1
August 30 2021,Bank of America Corp,Fintech,0,Internal staff account for more than 80% of new hires at technology and operations unit,https://www.ft.com/content/1edee6e4-6b67-4866-a0c6-23b15fa56deb
August 30 2021,Residential property,Fintech,0,Big companies pile into housing market that has proved resilient throughout the pandemic,https://www.ft.com/content/662d3839-2c58-4b88-8df8-71d8f0af85d5
August 30 2021,Archegos Capital Management,Fintech,0,Project to track dangerously concentrated exposures to stocks has garnered attention of US regulators,https://www.ft.com/content/c6bae8fe-ec49-4fd5-bc7d-6f9c74dc7d63
August 30 2021,Credit cards,Fintech,0,"Card usage may have jumped but debt is falling, posing a problem for issuers",https://www.ft.com/content/c8765050-c0ba-45fb-bdff-8abb4a738dd5
August 30 2021,The editorial board,Fintech,0,Working with the porn industry can pose legal as well as reputational risks,https://www.ft.com/content/0d105b96-15de-4a49-ba3e-1e4ad6e28122
August 30 2021,Latest news on ETFs,Fintech,0,Former iShares chief says investment houses are often slow to consider new technology,https://www.ft.com/content/258f5329-38df-429d-962e-46c0902cc202
August 30 2021,Sujeet Indap,Fintech,0,‘Financial sponsors’ increasingly press their advantage against investment banks,https://www.ft.com/content/28104651-e297-4371-b08d-7a10b590c4e8
August 30 2021,US banks,Fintech,0,Terms are being loosened at record pace as lenders struggle to drum up new business,https://www.ft.com/content/52ad4d12-1472-41fd-aa4b-b6d68c9403fb
August 30 2021,FT News Briefing podcast,Fintech,0,"The US withdrawal and Taliban takeover leads to inflation, cash shortages and economic insecurity",https://www.ft.com/content/1284301a-c20d-40d7-a6b0-06bb187db975
August 29 2021,Workplace pensions,Fintech,0,Increased powers for industry regulator puts payout decisions under greater scrutiny,https://www.ft.com/content/07739960-ab1c-4a1a-88ee-3f0619a092ce
August 29 2021,China Huarong Asset Management Co Ltd,Fintech,0,China’s biggest bad debt manager confirms plans for bailout from state-backed groups,https://www.ft.com/content/3c60c54a-41dd-43f6-9bc6-db81dfdc3c3b
August 29 2021,John Plender,Fintech,0,Global investment community’s commitment to sustainability is more ambiguous than meets the eye,https://www.ft.com/content/e117a80e-0666-440e-881c-e0f4500c2319
August 29 2021,Jude Webber,Fintech,0,"For a newly arrived FT correspondent, Dublin’s acute shortage of homes is more than just a news story",https://www.ft.com/content/1a7ee567-96a2-4bfd-8672-34a9c646ecf0
August 29 2021,Demographics and population,Fintech,0,Within the developed world America stands out in the extent to which it has left citizens to fend for themselves,https://www.ft.com/content/d7c604f0-47d2-4bce-8ebf-8697f552ad8c
August 29 2021,Fintech,Fintech,0,Fintech ‘unicorn’ grows rapidly in one of the world’s most cash-obsessed markets,https://www.ft.com/content/93332e3f-fec1-4115-98a2-b7934e05a7c4
August 29 2021,The Big Read,Fintech,0,Local lenders played an outsized role in dispensing loans to small businesses but must continue to adapt as banking moves online,https://www.ft.com/content/4face0c6-c1fb-47af-972b-8749e92b4baf
August 28 2021,UK house prices,Fintech,0,"Areas around cities recording higher increases than urban centres, Halifax says",https://www.ft.com/content/5968d25e-f2d8-4e1d-900e-18067459c7a0
August 27 2021,Investments,Fintech,0,The 36-year-old Mendelsohn has been appointed at a time when private investments are growing in prominence,https://www.ft.com/content/1e3ab7bf-868f-4855-a6f4-5e436f0118d4
August 27 2021,Latest news on ETFs,Fintech,0,Overall expense ratios across all funds have halved over the past two decades,https://www.ft.com/content/bc0b7f26-c29f-4bc2-ae1f-f31868f93a25
August 27 2021,Retail trading,Fintech,0,US regulator will also examine marketing practices based on personal profiles of investors,https://www.ft.com/content/c88ba291-0f2a-4318-9422-195b8675a06a
August 27 2021,Special purpose acquisition companies,Fintech,0,Deal advisers rebut claims that blank-cheque groups are investment companies in disguise,https://www.ft.com/content/65c193f4-e544-447b-8525-39d605f6b1fa
August 27 2021,NEST Corp,Fintech,0,Plans mark one of the biggest moves by a British retirement scheme into unlisted assets,https://www.ft.com/content/42201a66-221a-4be5-84d7-49de953ed180
August 27 2021,Investments,Fintech,0,Regulator leaves exchange free to keep operating despite misgivings,https://www.ft.com/content/bba5dffc-927b-4f65-883a-9699a479f7aa
August 27 2021,Tom Braithwaite,Fintech,0,Tougher rules from the likes of Mastercard are being applied unevenly,https://www.ft.com/content/a6b5f2ca-daeb-483f-8004-d8189d99ded3
August 27 2021,Amigo Holdings PLC,Fintech,0,Subprime lender says it is no closer to avoiding collapse amid FCA dispute over customer complaints,https://www.ft.com/content/ed86b974-e2ad-46f4-97af-7e99dc3230b2
August 27 2021,Private equity,Fintech,0,Buyout giant to inherit strains with charity landlords after purchasing property portfolio from AIG,https://www.ft.com/content/3a60c15a-da53-45be-b246-a3f1288d5034
